"pbc_id","client_pbc_name","reviewed_name","pbc_spec","pbc_kind","pbc_file_format","related_pbc_ids","iuc_or_system","cycle","source","notes","updated_at"
"PBC-EC-001","系統清單 (Server盤點清單)","系統清單 (Server盤點清單)","1. 含公司維護之所有系統，以及各系統的登入方式。
2. 請參考回填附檔「玩美移動_資訊循環樣本文件_Server盤點表」。",NA,NA,"","系統清單 (Server盤點清單)","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-002","系統關聯圖 Corporate Infrastructure Overview","系統關聯圖 Corporate Infrastructure Overview","與#1「系統清單 (Server盤點清單)」相關。",NA,NA,"PBC-EC-001","系統關聯圖 Corporate Infrastructure Overview","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-003","組職職掌表","組職職掌表","須包含資安相關單位在內。",NA,NA,"","組職職掌表","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-004","IT人員專業技能教育訓練計畫","IT人員專業技能教育訓練計畫","(若有)請提供線上修課畫面或實體課程通知。",NA,NA,"","IT人員專業技能教育訓練計畫","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-005","IT人員教育訓練相關測驗紀錄","IT人員教育訓練相關測驗紀錄","1. 與#4「IT人員專業技能教育訓練計畫」相關。
2. (若有)請提供人員受訓時數紀錄。",NA,NA,"PBC-EC-004","IT人員教育訓練相關測驗紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-006","IT人員之代理人制度","IT人員之代理人制度","1.與#3「組職職掌表」相關。
2.(若有)請檢附相關職能衝突討論或分析。",NA,NA,"PBC-EC-003","IT人員之代理人制度","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-007","IT人員代理人之代理工作教育訓練","IT人員代理人之代理工作教育訓練","與#6「IT人員之代理人制度」相關，若有請提供。",NA,NA,"PBC-EC-006","IT人員代理人之代理工作教育訓練","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-008","資訊部年度計劃","資訊部年度計劃","請檢附簽核紀錄。",NA,NA,"","資訊部年度計劃","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-009","IT委外項目列表","IT委外項目列表","1. 請檢附與外包服務供應商的合約，包括稽核權相關條款。
2. 須檢附「委外CyberLink」之相關IT合約、雲端服務(AWS)所有合約、機房委外管理合約等。",NA,NA,"","IT委外項目列表","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-010","IT委外供應商之SOC報告 (更新至2024年)","IT委外供應商之SOC報告 (更新至2024年)","1. 與#9「IT委外項目列表」相關。
2. 請檢附每家委外供應商(含AWS、機房管理)之SOC 1 (Type1, Type2)，若無則提供SOC 2。須更新至2024年版本。",NA,NA,"PBC-EC-009","IT委外供應商之SOC報告 (更新至2024年)","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-011","所有系統之重要性分級定義結果","所有系統之重要性分級定義結果","(若有)請提供參照ISO-27001之分級結果。",NA,NA,"","所有系統之重要性分級定義結果","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-012","核心系統帳號權限清單","核心系統帳號權限清單","1. 與#11「所有系統之重要性分級定義結果」相關，須可辨識帳號為獨立可區分身份。
2. 含PF Domain User與Domain Controller帳號。",NA,NA,"PBC-EC-011","核心系統帳號權限清單","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-013","Email／AD網域／公用夾權限申請","Email／AD網域／公用夾權限申請","1. 請分別提供新進及調職同仁。
2. 須含開通相關帳號之流程說明，顯示資料如何被串接、如何評估合理性。
3. 請檢附已被核准之申請紀錄。",NA,NA,"","Email／AD網域／公用夾權限申請","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-014","Oracle帳號權限申請流程","Oracle帳號權限申請流程","請分別提供新進及調職同仁。",NA,NA,"","Oracle帳號權限申請流程","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-015","AD網域控管紀錄","AD網域控管紀錄","1. 請檢附用於顯示密碼政策與使用者驗證記錄的證據。
2. 須含AD網域密碼原則。
3. 其它請參考附檔「玩美移動_資訊循環樣本文件_AD網域」檢附樣本文件。",NA,NA,"","AD網域控管紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-016","對外暫時性帳號 - 權限申請/設定與關閉實施證據","對外暫時性帳號 - 權限申請/設定與關閉實施證據","1. 請檢附有維護需求時，公司供應商權限受限制之暫時性帳號申請、設定與關閉相關實施證據
2. (若有)請檢附顯示證明該申請對象(供應商)為符合資格。
3. 請檢附覆核紀錄。",NA,NA,"","對外暫時性帳號 - 權限申請/設定與關閉實施證據","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-017","重要系統權限變更 policy","重要系統權限變更 policy","1. 若有請提供。
2. (若有)須顯示綁定到HR帳號申請流程。",NA,NA,"","重要系統權限變更 policy","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-018","特殊情況下之權限申請","特殊情況下之權限申請","1. 與#17「重要系統權限變更 policy」相關，請提供任一核心系統。
2. 請分別提供新進及調職同仁。",NA,NA,"PBC-EC-017","特殊情況下之權限申請","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-019","系統權限停用","系統權限停用","1. 請提供任一核心系統。
2. 離職同仁。
3. (若有)請見附「關閉權限檢查清單」。",NA,NA,"","系統權限停用","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-020","Oracle相關使用者(user)帳號清查紀錄","Oracle相關使用者(user)帳號清查紀錄","1.  請檢附覆核紀錄。
2. 剩下其它系統將於之後再視情況進一步了解。",NA,NA,"","Oracle相關使用者(user)帳號清查紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-021","系統管理者(admin)帳號清查紀錄","系統管理者(admin)帳號清查紀錄","1. 含OD/Database/Network。
2. 請檢附覆核紀錄，紀錄上須顯示擁有者與其取得權限目的/原因。",NA,NA,"","系統管理者(admin)帳號清查紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-022","系統管理者(admin)存取申請紀錄","系統管理者(admin)存取申請紀錄","1.(若有開啟Super user存取log記錄功能)請提供。
2.請檢附覆核紀錄。",NA,NA,"","系統管理者(admin)存取申請紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-023","系統資料庫存取申請紀錄","系統資料庫存取申請紀錄","請檢附覆核紀錄。",NA,NA,"","系統資料庫存取申請紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-024","系統資料庫管理者(admin)存取活動紀錄","系統資料庫管理者(admin)存取活動紀錄","請檢附覆核紀錄。",NA,NA,"","系統資料庫管理者(admin)存取活動紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-025","Oracle GL/AP/AR模組之人員權限清單","Oracle GL/AP/AR模組之人員權限清單","須可辨識帳號為獨立可區分身份。",NA,NA,"","Oracle GL/AP/AR模組之人員權限清單","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-026","Oracle系統密碼原則","Oracle系統密碼原則","",NA,NA,"","Oracle系統密碼原則","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-027","作業系統密碼原則","作業系統密碼原則","請提供非使用AD身分驗證機制之作業系統。",NA,NA,"","作業系統密碼原則","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-028","資料庫密碼原則","資料庫密碼原則","請提供非使用AD身分驗證機制之資料庫。",NA,NA,"","資料庫密碼原則","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-029","防火牆密碼原則","防火牆密碼原則","",NA,NA,"","防火牆密碼原則","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-030","系統綁定MFA之設定畫面","系統綁定MFA之設定畫面","形式不拘；若為螢幕截圖，須顯示截圖時間。",NA,NA,"","系統綁定MFA之設定畫面","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-031","公私網域防火牆配置圖 NetworkArchitecture","公私網域防火牆配置圖 NetworkArchitecture","含公司維護之所有系統。",NA,NA,"","公私網域防火牆配置圖 NetworkArchitecture","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-032","防火牆 policy","防火牆 policy","1. (若有)須含定期覆核久未使用之「防火牆policy」紀錄。
2. 請檢附簽核紀錄。",NA,NA,"","防火牆 policy","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-033","防火牆侵入通知機制(SOP)","防火牆侵入通知機制(SOP)","",NA,NA,"","防火牆侵入通知機制(SOP)","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-034","防火牆管理員帳號清單","防火牆管理員帳號清單","",NA,NA,"","防火牆管理員帳號清單","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-035","防火牆管理員權限清查紀錄","防火牆管理員權限清查紀錄","請檢附覆核紀錄。",NA,NA,"","防火牆管理員權限清查紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-036","防火牆管理者(admin)存取紀錄","防火牆管理者(admin)存取紀錄","請檢附覆核紀錄。",NA,NA,"","防火牆管理者(admin)存取紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-037","電腦主機之作業系統 audit log","電腦主機之作業系統 audit log","1. (若有設定log追蹤)請提供。
2. 請檢附覆核紀錄。",NA,NA,"","電腦主機之作業系統 audit log","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-038","應用系統之作業系統 audit log","應用系統之作業系統 audit log","1. (若有設定log追蹤)請提供。
2. 請檢附覆核紀錄。",NA,NA,"","應用系統之作業系統 audit log","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-039","資料庫管理系統 audit log","資料庫管理系統 audit log","1. (若有設定log追蹤)請提供。
2. 請檢附覆核紀錄。",NA,NA,"","資料庫管理系統 audit log","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-040","防火牆 audit log","防火牆 audit log","1. (若有設定log追蹤)請提供。
2. 請檢附覆核紀錄。",NA,NA,"","防火牆 audit log","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-041","資料庫資料傳輸(報表產出)流程(SOP)","資料庫資料傳輸(報表產出)流程(SOP)","若有請提供。",NA,NA,"","資料庫資料傳輸(報表產出)流程(SOP)","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-042","資料錯誤更正申請","資料錯誤更正申請","請提供任一核心系統。",NA,NA,"","資料錯誤更正申請","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-043","協助訪談當日所有資訊overview相關文件","協助訪談當日所有資訊overview相關文件","含公司維護之所有系統。",NA,NA,"","協助訪談當日所有資訊overview相關文件","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-044","資訊需求申請單 (IT Request Form系統)","資訊需求申請單 (IT Request Form系統)","1.請檢附覆核紀錄。
2.與「IT Request Form系統」相關。",NA,NA,"","資訊需求申請單 (IT Request Form系統)","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-045","可行性評估紀錄","可行性評估紀錄","1. 與#44「資訊需求申請單」相關。
2. 請檢附覆核紀錄。",NA,NA,"PBC-EC-044","可行性評估紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-046","程式上線申請單","程式上線申請單","請檢附覆核紀錄。",NA,NA,"","程式上線申請單","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-047","上線前測試報告","上線前測試報告","1.與#46「程式上線申請單」相關。
2.應為新程式或功能「上線前」之測試。
3.須顯示簽核軌跡。",NA,NA,"PBC-EC-046","上線前測試報告","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-048","使用者驗收報告/紀錄","使用者驗收報告/紀錄","1.與#46「程式上線申請單」相關。
2.應為新程式或功能「上線前」之測試。
3.須顯示簽核軌跡。",NA,NA,"PBC-EC-046；PBC-EC-047","使用者驗收報告/紀錄","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-049","委外年度資安掃測報告","委外年度資安掃測報告","1.請提供最新版本。
2.應顯示完整的掃測項目，包含(若有)：滲透測試、單元測試、平行測試等。
3.若非同一機構或委外檢測，請各提供一份報告樣本。",NA,NA,"","委外年度資安掃測報告","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-050","資安通報單","資安通報單","請檢附覆核紀錄。",NA,NA,"","資安通報單","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-051","ISO27001證書與申請文件","ISO27001證書與申請文件","須顯示ISO27001認證範圍與時間區間。",NA,NA,"","ISO27001證書與申請文件","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-052","資安通報暨矯正措施單","資安通報暨矯正措施單","1. 與#50「資安通報單」相關；若相同，請擇一提供。
2.須顯示針對內部稽核、第三方機構報告之發現與缺失檢討。",NA,NA,"PBC-EC-050","資安通報暨矯正措施單","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-053","IT資產風險評鑑清冊","IT資產風險評鑑清冊","1.若有，請提供最新版本。
2.須顯示簽核軌跡或覆核紀錄。
3.可能與「資產管理系統 (GTS)」相關。
4.與PBC#51「ISO27001證書與申請文件」相關。",NA,NA,"PBC-EC-051","IT資產風險評鑑清冊","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-054","IT資訊資產相關管理政策","IT資訊資產相關管理政策","1.若有，請提供最新版本。
2.與PBC#51「ISO27001證書與申請文件」, #53「IT資產風險評鑑清冊」相關。",NA,NA,"PBC-EC-051；PBC-EC-053","IT資訊資產相關管理政策","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-055","綁定MFA之系統清單","綁定MFA之系統清單","與#30「系統綁定MFA之設定畫面」相關。",NA,NA,"PBC-EC-030","綁定MFA之系統清單","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-056","IT類資產採購辦法","IT類資產採購辦法","1.若有，請提供最新版本。
2.若無，請註明相關規定制定於哪一份政策或內部文件中。
3.可能與「ePurchase系統」相關。",NA,NA,"","IT類資產採購辦法","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-057","密碼規則相關公司政策","密碼規則相關公司政策","1.若有，請提供最新版本。
2.若無，請註明相關規定制定於哪一份政策或內部文件中。",NA,NA,"","密碼規則相關公司政策","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-058","作業系統權限帳號首次設定之預設密碼變更_畫面","作業系統權限帳號首次設定之預設密碼變更_畫面","形式不拘；若為螢幕截圖，須顯示截圖時間。",NA,NA,"","作業系統權限帳號首次設定之預設密碼變更_畫面","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-059","Oracle系統權限帳號首次設定之預設密碼變更畫面","Oracle系統權限帳號首次設定之預設密碼變更畫面","形式不拘；若為螢幕截圖，須顯示截圖時間。",NA,NA,"","Oracle系統權限帳號首次設定之預設密碼變更畫面","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-060","EPF系統權限帳號首次設定之預設密碼變更畫面","EPF系統權限帳號首次設定之預設密碼變更畫面","形式不拘；若為螢幕截圖，須顯示截圖時間。",NA,NA,"","EPF系統權限帳號首次設定之預設密碼變更畫面","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-061","網路權限帳號首次設定之預設密碼變更畫面","網路權限帳號首次設定之預設密碼變更畫面","形式不拘；若為螢幕截圖，須顯示截圖時間。",NA,NA,"","網路權限帳號首次設定之預設密碼變更畫面","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-062","防火牆權限帳號首次設定之預設密碼變更畫面","防火牆權限帳號首次設定之預設密碼變更畫面","形式不拘；若為螢幕截圖，須顯示截圖時間。",NA,NA,"","防火牆權限帳號首次設定之預設密碼變更畫面","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-063","軟硬體管理政策/規則","軟硬體管理政策/規則","若有，請提供最新版本。",NA,NA,"","軟硬體管理政策/規則","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
"PBC-EC-064","新進人員新增帳戶權限設定螢幕截圖 (eOnBoarding系統)","新進人員新增帳戶權限設定螢幕截圖 (eOnBoarding系統)","1.須顯示簽核軌跡或覆核紀錄。
2.與「eOnBoarding系統」相關。",NA,NA,"","新進人員新增帳戶權限設定螢幕截圖 (eOnBoarding系統)","電腦化資訊系統循環","it_cycle_pbc_seed",NA,"2026-08-27 08:45:36"
